Record ID,Title,Author,Journal,Publisher,OriginalPaperDate,OriginalPaperDOI,Reason,Subject
63978.0,A new intonation quality evaluation method based on self-supervised learning,Wei Wang;Ning Zhang;Weishi Peng;Zhengqi Liu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-04-28,10.3233/jifs-230165,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(HUM) Arts - Music;
63955.0,A new grey buffer operator and its application,Shuanghua Liu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-02-26,10.3233/jifs-230091,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;
63954.0,A new energy vehicle battery supplier selection using SWARA-MEREC-MARCOS approach under probabilistic triangular intuitionistic hesitant fuzzy environment,Jianping Fan;Mingxuan Chai;Meiqin Wu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-03-13,10.3233/jifs-231975,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Manufacturing;(B/T) Data Science;
63931.0,A Neural Network model for Indian Supreme Court legal judgment prediction,N Sivaranjani;V K Senthil Ragavan;G Jawaherlalnehru,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-03-04,10.3233/jifs-235936,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Law/Legal Issues;
63929.0,A negative selection algorithm with human-in-the-loop for anomaly detection,Chunling Li;Yi Zhang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-02-25,10.3233/jifs-235724,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;
63926.0,A multi-granularity ensemble algorithm for medical image classification based on broad learning system,Keyuan Li;Qinghua Zhang;Qin Xie;Shuaishuai Huang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-01-24,10.3233/jifs-235725,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(HSC) Radiology/Imaging;
63908.0,"A hybrid multi-source data fusion for word, sentence, aspect, and document-level sentiment analysis on real-time databases",Monika Agrawal;Nageswara Rao Moparthi,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-10-30,10.3233/JIFS-234076,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(SOC) Communications;
63907.0,A hybrid multi-criteria decision-making framework of EWM-BWM-TODIM based on Linguistic Pythagorean fuzzy environment,Jianping Fan;Min Wang;Meiqin Wu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-08-11,10.3233/jifs-224294,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Management;(B/T) Data Science;
63906.0,A Hybrid Monarchy butterfly and chicken swarm optimization based on Cluster Head Selection Scheme for Enhancing Lifetime of WSNs,S Famila;A Jawahar;A Arthi;N Supriya;P Ramadoss,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-11-10,10.3233/JIFS-233681,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(PHY) Engineering - Electrical;
63905.0,A hybrid learning frame work for recognition abnormal events intended from surveillance videos,A Babiyola;S Aruna;S Sumithra;B Buvaneswari,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-04-28,10.3233/jifs-231187,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(SOC) Criminology;
63899.0,A hybrid estimation procedure for modeling shallow foundation’s settlement: RBF-optimized neural network,Wei Wang;Weidong Zhang;Zhe Zhang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-04-05,10.3233/jifs-223907,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
63898.0,A Heuristic Approach to Improve the Data Processing in Big Data using Enhanced Salp Swarm Algorithm (ESSA) and MK-means Algorithm,M R Sundarakumar;D Salangai Nayagi;V Vinodhini;S VinayagaPriya;M Marimuthu;Shajahan Basheer;D Santhakumar;A Johny Renoald,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-05-29,10.3233/jifs-231389,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
63847.0,A credit scoring ensemble model incorporating fuzzy clustering particle swarm optimization algorithm,Xiwen Qin;Xing Ji;Siqi Zhang;Dingxin Xu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-09-08,10.3233/jifs-233334,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
63826.0,A comprehensive review on trust management approaches in fog computing,P Karthikeyan;K Brindha,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-10-03,10.3233/jifs-232892,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;
63825.0,A communication link lifetime prediction-supported V2V partial computation offloading scheme for autonomous driving,Rui Men;Xiumei Fan;Jun Yan;Axida Shan;Shujia Fan,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-01-16,10.3233/jifs-235954,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(B/T) Transportation;(PHY) Engineering - Electrical;
63824.0,A cluster-based routing in WSN for smart city applications using neural networks,M Senthamil Selvi;C Ranjeeth Kumar;S Jansi Rani,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-03-21,10.3233/jifs-222615,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(B/T) Urban Planning;
63822.0,A boundary optimization model of instance segmentation combined with wavelet transform on Buildings,Chenchen Shi;Changlun Zhang;Lulu Deng;Qiang He;Hengyou Wang;Lianzhi Huo,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-05-17,10.3233/jifs-222312,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(HUM) Architecture;
63821.0,A bi-direction performance evaluation model for water pollution treatment engineering under the intuitionistic multiplicative linguistic environment,Ling Weng;Jian Lin;Shujie Lv;Yan Huang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2022-12-20,10.3233/jifs-223373,Cites Retracted Work;Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(ENV) Ground/Surface Water;(PHY) Engineering - General;
63809.0,An Efficient Deep Learning Intrusion Detection Technique Using Panthera Leo Hunting Optimized Method for Vanet,M S Bennet Praba;S S Subashka Ramesh,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-11-10,10.3233/jifs-234401,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Transportation;(PHY) Engineering - Electrical;
62297.0,Research on the Difference between Environmental Music Perception and Innovation Ability Based on EEG Data,Na Zhang,Journal of Environmental and Public Health,Hindawi,2022-11-17,10.1155/2022/9441697,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Informed/Patient Consent - None/Withdrawn;Investigation by Journal/Publisher;Investigation by Third Party;Lack of IRB/IACUC Approval and/or Compliance;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(BLS) Neuroscience;(HSC) Medicine - Neurology;(HUM) Arts - Music;
62271.0,Machine Learning for Diagnosis of Systemic Lupus Erythematosus: A Systematic Review and Meta-Analysis,Yuan Zhou;Meng Wang;Shasha Zhao;Yan Yan,Computational Intelligence and Neuroscience,Hindawi,2022-11-22,10.1155/2022/7167066,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Immunology;
62238.0,Evaluation Model of Physical Education Teaching Effect Based on AHP Algorithm,Ziyi Guo;ByoungKwon Park;Xiaobin Huang;SeongBeom Choi,Computational Intelligence and Neuroscience,Hindawi,2023-03-01,10.1155/2023/9363403,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(SOC) Education;(SOC) Sports and Recreation;
62203.0,Design and Proofreading of the English-Chinese Computer-Aided Translation System by the Neural Network,Yutong Liu;Shile Zhang,Computational Intelligence and Neuroscience,Hindawi,2023-02-22,10.1155/2023/9450816,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Data;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(SOC) Linguistics;
62165.0,"Analyzing the Relationship among Social Capital, Dynamic Capability, and Farmers’ Cooperative Performance Using Lightweight Deep Learning Model: A Case Study of Liaoning Province",Simeng Zhang;Dongli Wu,Computational Intelligence and Neuroscience,Hindawi,2023-03-01,10.1155/2023/7064236,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Business - General;(B/T) Data Science;(B/T) Government;(B/T) Technology;(BLS) Agriculture;
61970.0,Transforming neurosurgical approaches to Aicardi syndrome through Artificial Intelligence,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-20,10.1007/s10143-024-02912-0,Computer-Aided Content or Computer-Generated Content;Investigation by Journal/Publisher;,(B/T) Data Science;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;
61949.0,Artificial intelligence in the surgical management of arteriovenous malformations,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-19,10.1007/s10143-024-02886-z,Computer-Aided Content or Computer-Generated Content;Investigation by Journal/Publisher;,(B/T) Data Science;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Surgery;
61686.0,Enhancing neurosurgical interventions for Sturge-Weber syndrome with AI technologies,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-21,10.1007/s10143-024-02887-y,Computer-Aided Content or Computer-Generated Content;Investigation by Journal/Publisher;,(B/T) Data Science;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;
61685.0,Personalizing neurosurgical strategies for epidermoid cysts with artificial intelligence,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-27,10.1007/s10143-024-02907-x,Computer-Aided Content or Computer-Generated Content;Investigation by Journal/Publisher;,(B/T) Data Science;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;
61628.0,Leveraging AI to advance surgical outcomes in Moyamoya disease,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-25,10.1007/s10143-024-02911-1,Computer-Aided Content or Computer-Generated Content;Investigation by Journal/Publisher;,(B/T) Data Science;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;
61627.0,AI-powered diagnostics and treatment strategies for Neurofibromatosis in neurosurgical practice,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-23,10.1007/s10143-024-02908-w,Computer-Aided Content or Computer-Generated Content;Investigation by Journal/Publisher;,(B/T) Data Science;(HSC) Medicine - Neurology;(HSC) Medicine - Oncology;(HSC) Medicine - Surgery;
61586.0,AI-Driven innovations for managing ependymoma in neurosurgery,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-11,10.1007/s10143-024-02871-6,Computer-Aided Content or Computer-Generated Content;Investigation by Journal/Publisher;,(B/T) Data Science;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;
61549.0,Target Recognition Technology of Multimedia Platform Based on a Convolutional Neural Network,Jie Liu;Jiamin Zhang,Advances in Multimedia,Hindawi,2022-11-18,10.1155/2022/8188936,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Communications;
61464.0,Using AI to navigate complex neurosurgical procedures in rare gliomas,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-20,10.1007/s10143-024-02910-2,Computer-Aided Content or Computer-Generated Content;Investigation by Journal/Publisher;,(B/T) Data Science;(HSC) Medicine - Neurology;(HSC) Medicine - Oncology;(HSC) Medicine - Surgery;
61406.0,Harnessing artificial intelligence to improve surgical precision in Chiari malformation,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-19,10.1007/s10143-024-02884-1,Investigation by Journal/Publisher;Computer-Aided Content or Computer-Generated Content;,(B/T) Data Science;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;
61399.0,The Use of Big Data Analysis in Digital Empowerment of Sustainable Technological Innovation Management of Ecological Enterprises,Jianing Yu;Siyu Chen,Environmental Science and Pollution Research,Springer,2024-06-25,10.1007/s11356-024-33889-4,Concerns/Issues about Referencing/Attributions;Compromised Peer Review;Investigation by Journal/Publisher;Computer-Aided Content or Computer-Generated Content;,(B/T) Business - Management;(B/T) Data Science;(B/T) Technology;(ENV) Ecology;
61356.0,"Letter to Editor: Comment on, Development of predictive model for the neurological deterioration among mild traumatic brain injury patients using machine learning algorithms",Chinnasamy Ragavendran,Neurosurgical Review,Springer,2024-09-06,10.1007/s10143-024-02801-6,Investigation by Journal/Publisher;Computer-Aided Content or Computer-Generated Content;,(B/T) Data Science;(HSC) Medicine - Neurology;(HSC) Medicine - Rehabilitation/Therapy;
61354.0,Artificial intelligence enhancements in the neurosurgical treatment of tuberous sclerosis,Mayur Wanjari;Gaurav Mittal;Roshan Prasad,Neurosurgical Review,Springer,2024-09-21,10.1007/s10143-024-02883-2,Investigation by Journal/Publisher;Computer-Aided Content or Computer-Generated Content;,(B/T) Data Science;(HSC) Medicine - Neurology;(HSC) Medicine - Rehabilitation/Therapy;(HSC) Medicine - Surgery;
61321.0,Computer Network Information Security Monitoring System Based on Big Data Era,Yu Sun;Xiaorong Liu;Xiaoli Shen,Security and Communication Networks,Hindawi,2022-11-18,10.1155/2022/3170164,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;
61067.0,Comment on - “Simulation training approaches in intracranial aneurysm surgery—a systematic review”,Hethesh Chellapandian;Sivakamavalli Jeyachandran,Neurosurgical Review,Springer,2024-10-12,10.1007/s10143-024-02984-y,Investigation by Journal/Publisher;Computer-Aided Content or Computer-Generated Content;,(B/T) Computer Science;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Neurology;(HSC) Medicine - Surgery;
60928.0,3D Point Cloud Data Registration Algorithm Based on Augmented Reality Technology,Liying Feng;Ng Giap Weng;Liyao Ma,Wireless Communications and Mobile Computing,Hindawi,2023-04-10,10.1155/2023/5169781,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(ENV) Environmental Sciences;(PHY) Engineering - General;
60801.0,Short-Term Load Monitoring of a Power System Based on Neural Network,Di Yang,International Transactions on Electrical Energy Systems,Hindawi,2023-04-06,10.1155/2023/4581408,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(PHY) Engineering - Electrical;
60790.0,Robot Fault Detection Based on Big Data,Fei Luo,Journal of Control Science and Engineering,Hindawi,2023-04-04,10.1155/2023/8375382,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(PHY) Engineering - Electrical;
60722.0,Motion Trajectory Error of Robotic Arm Based on Neural Network Algorithm,Bin Xu;Chen Sem Lin,Journal of Control Science and Engineering,Hindawi,2023-04-04,10.1155/2023/3958434,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(PHY) Engineering - Electrical;(PHY) Engineering - Mechanical;
60720.0,Monitoring Cardiovascular Problems in Heart Patients Using Machine Learning,Ahmed Al Ahdal;Manik Rakhra;Rahul R. Rajendran;Farrukh Arslan;Moaiad Ahmad Khder;Binit Patel;Balaji Ramkumar Rajagopal;Rituraj Jain,Journal of Healthcare Engineering,Hindawi,2023-02-08,10.1155/2023/9738123,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(HSC) Medicine - Cardiovascular;
60606.0,An intelligent dynamic cyber physical system threat detection system for ensuring secured communication in 6G autonomous vehicle networks,M Shanthalakshmi;R S Ponmagal,Scientific Reports,Springer - Nature Publishing Group,2024-09-05,10.1038/s41598-024-70835-3,Euphemisms for Plagiarism;Investigation by Journal/Publisher;Plagiarism of/in Article;Computer-Aided Content or Computer-Generated Content;,(B/T) Computer Science;(B/T) Technology;(B/T) Transportation;
60531.0,Development of Health Digital GIS Map for Tuberculosis Disease Distribution Analysis in Sudan,Mohamed Sidahmed M Siddik;Thowiba E Ahmed;Fatima Rayan Awad Ahmed;Rania A Mokhtar;Elmustafa Sayed Ali;Rashid A Saeed,Journal of Healthcare Engineering,Hindawi,2023-02-13,10.1155/2023/6479187,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(HSC) Medicine - Infectious Disease;(HSC) Public Health and Safety;(HUM) Cartography;
60484.0,Computational Intelligence Based Recurrent Neural Network for Identification Deceptive Review in the E-Commerce Domain,Saleh Nagi Alsubari;Theyazn H. H. Aldhyani;Sachin N. Deshmukh;Mashael Maashi;Sadeen Alharbi;Heyam H. Al-Baity,Computational Intelligence and Neuroscience,Hindawi,2022-11-18,10.1155/2022/4656846,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - General;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
60446.0,Based on Fuzzy Measure Algorithm Message Adaptive Rate Algorithm of Internet of Things,Zhijie Zhang,Journal of Control Science and Engineering,Hindawi,2022-11-17,10.1155/2022/4415500,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(PHY) Engineering - Electrical;(SOC) Communications;
60425.0,Application of Improved Deep Learning Method in Intelligent Power System,HuiJie Liu;Yang Liu;ChengWen Xu,International Transactions on Electrical Energy Systems,Hindawi,2022-11-24,10.1155/2022/6788668,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(PHY) Energy;(PHY) Engineering - Electrical;
60371.0,Design and Implementation of Online Japanese Examination System Based on Genetic Algorithm,Zeng Dengqing;Yang Zhangwei,Wireless Communications and Mobile Computing,Hindawi,2022-11-26,10.1155/2022/3678607,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(SOC) Linguistics;
60356.0,The Application of Interactive Visualization and Computer Vision in Intelligent Education Based on Big Data AI Technology,Hui Xu,Wireless Communications and Mobile Computing,Hindawi,2023-04-10,10.1155/2023/2119198,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(SOC) Education;
60314.0,Sign language recognition using the fusion of image and hand landmarks through multi-headed convolutional neural network,Refat Khan Pathan;Munmun Biswas;Suraiya Yasmin;Mayeen Uddin Khandaker;Mohammad Salman;Ahmed A F Youssef,Scientific Reports,Springer - Nature Publishing Group,2023-10-09,10.1038/s41598-023-43852-x,Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Article;Investigation by Journal/Publisher;Objections by Author(s);Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Data Science;(SOC) Communications;(SOC) Linguistics;
60304.0,A Method for Expanding the Training Set of White Blood Cell Images,Yang Su;Yu Zang;Qichen Su;Ling Peng,Journal of Healthcare Engineering,Hindawi,2022-11-09,10.1155/2022/1267080,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(BLS) Biology - Cellular;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Immunology;(HSC) Medicine - Pathology;
60300.0,"A Computational Model of Blood D-Dimer, Cystatin C, and CRP Levels Predicts the Risk of Intracranial Aneurysms and their Rupture",Liang Xing;Haibo Long;Rui Bo;Xue Gou;Yan He;Xing Peng,Computational Intelligence and Neuroscience,Hindawi,2022-11-18,10.1155/2022/2216509,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(BLS) Biochemistry;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Neurology;(HSC) Medicine - Pathology;
60292.0,18F-FDG PET/CT Image Deep Learning Predicts Colon Cancer Survival,Mohan Tian;Yingci Li;Hong Chen,Contrast Media & Molecular Imaging,Hindawi,2023-05-04,10.1155/2023/2986379,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(BLS) Biochemistry;(HSC) Medicine - Gastroenterology;(HSC) Medicine - Oncology;(HSC) Radiology/Imaging;
60284.0,Workload-Aware WiNoC Design with Intelligent Reconfigurable Wireless Interface,Qi Wang;Yiming Ouyang;Zhengfeng Huang;Huaguo Liang,Security and Communication Networks,Hindawi,2023-05-09,10.1155/2023/9519044,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(PHY) Engineering - Electrical;
60245.0,Uncovering Resilient Actions of Robotic Technology with Data Interpretation Trajectories Using Knowledge Representation Procedures,Yuvaraja Teekaraman;Irina Kirpichnikova;Hariprasath Manoharan;Ramya Kuppusamy;Arun Radhakrishnan,Security and Communication Networks,Hindawi,2023-05-03,10.1155/2023/7419259,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(PHY) Engineering - Mechanical;
